,source,target,total,count,source_num,target_num
5147,university of minnesota,university of colorado boulder,university of minnesota university of colorado boulder,1,592,423
1340,university of houston,aera energy,university of houston aera energy,1,491,441
1339,aera energy,consultant,aera energy consultant,1,441,610
1338,aera energy,rafflesia energy,aera energy rafflesia energy,1,441,600
5146,university of colorado boulder,university of minnesota,university of colorado boulder university of minnesota,1,423,592
1336,aera energy,university of houston,aera energy university of houston,1,441,491
1335,rgl reservoir management inc.,kuwait oil company,rgl reservoir management inc. kuwait oil company,1,882,42
1334,rgl reservoir management inc.,middle east oilfield services,rgl reservoir management inc. middle east oilfield services,1,882,844
1333,rgl reservoir management inc.,bao jia university of kansas,rgl reservoir management inc. bao jia university of kansas,1,882,422
1332,rgl reservoir management inc.,aera energy,rgl reservoir management inc. aera energy,1,882,441
1331,kuwait oil company,rgl reservoir management inc.,kuwait oil company rgl reservoir management inc.,1,42,882
5408,j<sup>2</sup> geomechanics ltd.,schlumberger gould research,j<sup>2</sup> geomechanics ltd. schlumberger gould research,1,437,651
5343,sct operations,university of houston,sct operations university of houston,1,669,491
5339,university of houston,aramco services,university of houston aramco services,1,491,436
5338,university of houston,sct operations,university of houston sct operations,1,491,669
1341,university of houston,university of kansas,university of houston university of kansas,1,491,329
5253,retired mit,enhanced production inc. & university of utah,retired mit enhanced production inc. & university of utah,1,888,371
1348,rafflesia energy,aera energy,rafflesia energy aera energy,1,600,441
5205,missouri university of science and technology,university of mines and technology,missouri university of science and technology university of mines and technology,1,683,41
1346,university of kansas,rafflesia energy,university of kansas rafflesia energy,1,329,600
1345,university of kansas,university of houston,university of kansas university of houston,1,329,491
1343,university of houston,consultant,university of houston consultant,1,491,610
1342,university of houston,rafflesia energy,university of houston rafflesia energy,1,491,600
5200,university of mines and technology,missouri university of science and technology,university of mines and technology missouri university of science and technology,1,41,683
1352,consultant,aera energy,consultant aera energy,1,610,441
5197,apache corporation,baker hughes,apache corporation baker hughes,1,832,439
5196,baker hughes,apache corporation,baker hughes apache corporation,1,439,832
5195,lassonde institute of mining,golder associates inc.,lassonde institute of mining golder associates inc.,1,902,296
5194,golder associates inc.,lassonde institute of mining,golder associates inc. lassonde institute of mining,1,296,902
1349,rafflesia energy,university of houston,rafflesia energy university of houston,1,600,491
1350,rafflesia energy,university of kansas,rafflesia energy university of kansas,1,600,329
1351,rafflesia energy,consultant,rafflesia energy consultant,1,600,610
5409,j<sup>2</sup> geomechanics ltd.,schlumberger middle east s.a.,j<sup>2</sup> geomechanics ltd. schlumberger middle east s.a.,1,437,59
5412,schlumberger gould research,j<sup>2</sup> geomechanics ltd.,schlumberger gould research j<sup>2</sup> geomechanics ltd.,1,651,437
1319,aera energy,rgl reservoir management inc.,aera energy rgl reservoir management inc.,1,441,882
5413,schlumberger gould research,schlumberger middle east s.a.,schlumberger gould research schlumberger middle east s.a.,1,651,59
5081,yokohama national university,kansai university,yokohama national university kansai university,1,761,783
5080,yokohama national university,kyoto university,yokohama national university kyoto university,1,761,829
5079,kansai university,yokohama national university,kansai university yokohama national university,1,783,761
5078,kansai university,kyoto university,kansai university kyoto university,1,783,829
1328,kuwait oil company,aera energy,kuwait oil company aera energy,1,42,441
1327,middle east oilfield services,rgl reservoir management inc.,middle east oilfield services rgl reservoir management inc.,1,844,882
5077,kyoto university,yokohama national university,kyoto university yokohama national university,1,829,761
5076,kyoto university,kansai university,kyoto university kansai university,1,829,783
5549,sandia national laboratories,university of utah,sandia national laboratories university of utah,1,149,9
5552,university of utah,sandia national laboratories,university of utah sandia national laboratories,1,9,149
1326,middle east oilfield services,kuwait oil company,middle east oilfield services kuwait oil company,1,844,42
1325,middle east oilfield services,bao jia university of kansas,middle east oilfield services bao jia university of kansas,1,844,422
1324,middle east oilfield services,aera energy,middle east oilfield services aera energy,1,844,441
1323,bao jia university of kansas,rgl reservoir management inc.,bao jia university of kansas rgl reservoir management inc.,1,422,882
1322,bao jia university of kansas,kuwait oil company,bao jia university of kansas kuwait oil company,1,422,42
